Product Name,Available Colors,Image URL,Care Instructions
Regular-Fit Hemd aus bügelleichter Baumwoll-Popeline,"Weiß,Dunkelblau","https://images.hugoboss.com/is/image/boss/hbeu50511358_100_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511358_100_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511358_100_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511358_100_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511358_100_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50511358_100_100wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Chemische Trockenreinigung P"
T-Shirt aus Baumwoll-Jersey mit Blockstreifen,Blau,"https://images.hugoboss.com/is/image/boss/hbeu50508506_525_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508506_525_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508506_525_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508506_525_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508506_525_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Wasserabweisender Regular-Fit Windbreaker aus Ripstop,Dunkelblau,https://images.hugoboss.com/is/image/boss/hbeu50514330_402_100wid=768&qlt=80,"30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Wasserabweisende Jacke mit Kapuze und geprägten Details,Dunkelblau,"https://images.hugoboss.com/is/image/boss/hbeu50499844_402_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50499844_402_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50499844_402_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50499844_402_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50499844_402_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50499844_402_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Zweier-Pack Sneakers-Socken aus elastischem Baumwoll-Mix,"Weiß,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50468111_100_200wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468111_100_240wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468111_100_250wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Trocknen geringe Hitze,Nicht bügeln,Nicht chemisch trockenreinigen"
Relaxed-Fit Hoodie aus Baumwoll-Terry mit Farbverlauf,Blau,"https://images.hugoboss.com/is/image/boss/hbeu50520408_464_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520408_464_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520408_464_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520408_464_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50520408_464_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Slim-Fit Pullover aus Schurwolle mit V-Ausschnitt,"Schwarz,Dunkelblau,Grau","https://images.hugoboss.com/is/image/boss/hbeu50468261_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468261_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468261_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468261_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50468261_001_100wid=768&qlt=80","30 °C Feinwäsche/Wollwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Chemische Trockenreinigung P"
Extra Slim-Fit Hose aus einem Stretch-Woll-Mix,"Schwarz,Dunkelblau","https://images.hugoboss.com/is/image/boss/hbeu50476482_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50476482_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50476482_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50476482_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50476482_001_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50476482_001_240wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Dreier-Pack mittelhohe Socken aus Stretch-Gewebe,"Dunkelgrau,Schwarz / Grau / Blau,Dunkelblau,Grau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50469839_012_200wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469839_012_240wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469839_012_250wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Trocknen geringe Hitze,Nicht bügeln,Nicht chemisch trockenreinigen"
Ärmelloses Top aus Baumwoll-Jersey mit Logo-Label,"Schwarz,Gelb,Blau","https://images.hugoboss.com/is/image/boss/hbeu50505305_009_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50505305_009_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50505305_009_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50505305_009_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50505305_009_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Slim-Fit Hemd aus strukturierter Baumwolle mit Cutaway-Kragen,"Hellrosa,Weiß","https://images.hugoboss.com/is/image/boss/hbeu50512916_688_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512916_688_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512916_688_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512916_688_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512916_688_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512916_688_100wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Chemische Trockenreinigung P"
Kurzarm-Polopullover mit Troyerkragen und Logo-Detail,"Hellblau,Koralle,Dunkelblau,Hellgrün,Dunkelgrau","https://images.hugoboss.com/is/image/boss/hbeu50512688_527_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512688_527_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512688_527_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512688_527_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512688_527_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Slim-Fit Weste aus Stretch-Schurwolle,"Dunkelgrau,Dunkelblau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50479995_021_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50479995_021_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50479995_021_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50479995_021_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50479995_021_100wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
T-Shirt aus Baumwoll-Jersey mit Logo-Aufnäher,"Hellblau,Dunkelblau,Türkis,Dunkelblau,Grün,Hellgrün,Natur,Weiß,Hellgrau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50508584_485_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508584_485_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508584_485_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508584_485_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508584_485_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Poloshirt aus Baumwoll-Piqué mit Kontrast-Logo,"Flieder,Lila,Hellblau,Hellblau,Blau,Hellblau,Türkis,Türkis,Blau,Dunkelblau,Dunkelblau,Hellgrün,Hellgrün,Khaki,Natur,Grau,Dunkelbraun,Natur,Weiß,Hellgrau,Grau,Dunkelgrau,Schwarz,Schwarz,Hellorange,Gelb,Hellgelb,Dunkelrot,Pink,Orange,Hellrot,Rot,Lila,Flieder","https://images.hugoboss.com/is/image/boss/hbeu50469055_531_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469055_531_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469055_531_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469055_531_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469055_531_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Dreier-Pack längere Boxershorts aus Stretch-Baumwolle mit Logos,Schwarz,"https://images.hugoboss.com/is/image/boss/hbeu50508950_971_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508950_971_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508950_971_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508950_971_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508950_971_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508950_971_342wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508950_971_343wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Trocknen geringe Hitze,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Pullover aus Baumwoll-Mix mit Troyerkragen und Logo-Print,"Hellrosa,Dunkelblau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50498518_531_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50498518_531_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50498518_531_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50498518_531_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50498518_531_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Strukturiertes Slim-Fit Hemd aus funktionalem Stretch-Jersey,"Hellblau,Weiß","https://images.hugoboss.com/is/image/boss/hbeu50473312_450_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50473312_450_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50473312_450_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50473312_450_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50473312_450_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50473312_450_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Chemische Trockenreinigung P"
Jogginghose aus Baumwoll-Terry mit rotem Logo-Etikett,"Schwarz,Blau,Dunkelblau","https://images.hugoboss.com/is/image/boss/hbeu50447963_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50447963_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50447963_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50447963_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50447963_001_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50447963_001_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Ärmelloses T-Shirt aus Baumwoll-Jersey mit blauem Logo-Etikett,"Blau,Weiß,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50509773_493_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509773_493_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509773_493_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509773_493_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50509773_493_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Slim-Fit T-Shirt aus Performance-Gewebe,"Dunkelblau,Hellgrün","https://images.hugoboss.com/is/image/boss/hbeu50518769_412_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518769_412_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518769_412_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518769_412_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518769_412_100wid=768&qlt=80","Nur Handwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Regular-Fit Baumwoll-Hemd aus Piqué-Jersey,"Hellorange,Lila,Türkis,Dunkelblau,Weiß,Hellgrau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50512005_647_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512005_647_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512005_647_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512005_647_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512005_647_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50512005_647_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Chemische Trockenreinigung P"
Pyjama-Shirt aus Baumwoll-Mix mit Streifen und Logo,Schwarz,"https://images.hugoboss.com/is/image/boss/hbeu50515501_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515501_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515501_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515501_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515501_001_100wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Trocknen geringe Hitze,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Slim-Fit Hemd aus Oxford-Baumwolle mit Button-Down-Kragen,"Hellblau,Dunkelblau,Weiß","https://images.hugoboss.com/is/image/boss/hbeu50515142_450_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515142_450_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515142_450_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515142_450_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515142_450_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50515142_450_100wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Chemische Trockenreinigung P"
Schnell trocknende Shorts mit dekorativem reflektierendem Logo,"Hellbraun,Grau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50517759_334_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50517759_334_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50517759_334_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50517759_334_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50517759_334_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50517759_334_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Slim-Fit Hemd aus bügelleichter Baumwoll-Popeline,"Hellblau,Dunkelblau,Weiß","https://images.hugoboss.com/is/image/boss/hbeu50508288_459_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508288_459_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508288_459_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508288_459_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508288_459_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50508288_459_100wid=768&qlt=80","30 °C Buntwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Slim-Fit Hose aus strukturiertem Baumwoll-Mix,Dunkelblau,"https://images.hugoboss.com/is/image/boss/hbeu50521257_404_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521257_404_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521257_404_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521257_404_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521257_404_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521257_404_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Relaxed-Fit T-Shirt aus Baumwolle mit Logo-Print,"Hellgrün,Hellrosa,Blau,Dunkelblau,Dunkelgrün,Hellbeige,Dunkelgrün,Braun,Natur,Weiß,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50488330_332_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50488330_332_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50488330_332_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50488330_332_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50488330_332_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Bedrucktes Slim-Fit Hemd aus Oxford-Baumwolle,"Hellblau,Weiß","https://images.hugoboss.com/is/image/boss/hbeu50513394_450_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513394_450_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513394_450_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513394_450_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513394_450_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50513394_450_100wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Chemische Trockenreinigung P"
Kariertes Slim-Fit Sakko aus Stretch-Gewebe,Dunkelblau,"https://images.hugoboss.com/is/image/boss/hbeu50521630_404_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521630_404_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521630_404_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521630_404_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521630_404_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50521630_404_100wid=768&qlt=80","Nicht waschen,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
T-Shirt aus Interlock-Baumwolle mit Animal-Print-Akzenten,Schwarz,"https://images.hugoboss.com/is/image/boss/hbeu50517637_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50517637_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50517637_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50517637_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50517637_001_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Schonende chemische Trockenreinigung P"
Dreier-Pack Jockstraps aus Stretch-Baumwolle mit Logo-Bund,Schwarz,"https://images.hugoboss.com/is/image/boss/hbeu50514965_965_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514965_965_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514965_965_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514965_965_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514965_965_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514965_965_342wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50514965_965_343wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Trocknen geringe Hitze,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Jogginghose aus Stretch-Baumwolle mit geprägtem Artwork,"Schwarz,Natur","https://images.hugoboss.com/is/image/boss/hbeu50518196_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518196_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518196_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518196_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518196_001_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50518196_001_240wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Dreier-Pack Slips aus Stretch-Baumwolle mit Logos am Bund,"Blau,Weiß / Grau / Schwarz,Weiß,Grau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50475273_487_100wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475273_487_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475273_487_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475273_487_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475273_487_341wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475273_487_342wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50475273_487_343wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Trocknen geringe Hitze,Bügeln mittlere Hitze,Nicht chemisch trockenreinigen"
Oversized T-Shirt aus merzerisierter Baumwolle mit Doppel-Monogramm,Schwarz,"https://images.hugoboss.com/is/image/boss/hbeu50516951_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50516951_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50516951_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50516951_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50516951_001_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
T-Shirt aus Baumwoll-Jersey mit geprägtem Stack-Logo,"Natur,Weiß,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50496637_275_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50496637_275_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50496637_275_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50496637_275_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50496637_275_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Poloshirt aus Baumwoll-Mix mit kontrastfarbenen Logos,"Flieder,Hellrot,Hellblau,Türkis,Dunkelblau,Dunkelblau,Hellgrün,Khaki,Weiß,Schwarz,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50469102_531_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469102_531_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469102_531_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469102_531_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50469102_531_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
T-Shirt aus merzerisierter Stretch-Baumwolle mit Jacquard-Monogrammen,"Grau gemustert,Weiß gemustert","https://images.hugoboss.com/is/image/boss/hbeu50504100_001_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504100_001_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504100_001_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504100_001_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50504100_001_100wid=768&qlt=80","30 °C Pflegeleicht,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln geringe Hitze,Nicht chemisch trockenreinigen"
Pullover aus Schurwolle mit Rundhalsausschnitt und Logo-Stickerei,"Dunkelblau,Grau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50476364_404_360wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50476364_404_340wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50476364_404_300wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50476364_404_350wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50476364_404_100wid=768&qlt=80","30 °C Feinwäsche/Wollwäsche,Nicht bleichen,Nicht im Wäschetrockner trocknen,Bügeln mittlere Hitze,Chemische Trockenreinigung P"
Mittelhohe Socken aus Baumwoll-Mix im Zweier-Pack,"Dunkelblau,Beige,Dunkelbraun,Grau,Dunkelgrau,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50516616_401_200wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50516616_401_240wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50516616_401_250wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Trocknen geringe Hitze,Nicht bügeln,Nicht chemisch trockenreinigen"
Mittelhohe Socken mit Logo-Details im Dreier-Pack,"Dunkelblau,Schwarz / Hellbraun / Rot,Schwarz","https://images.hugoboss.com/is/image/boss/hbeu50493253_401_200wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50493253_401_240wid=768&qlt=80,https://images.hugoboss.com/is/image/boss/hbeu50493253_401_250wid=768&qlt=80","40 °C Buntwäsche ,Nicht bleichen,Trocknen geringe Hitze,Nicht bügeln,Nicht chemisch trockenreinigen"
